Date,City,State
10/27/17 13:17,San Francisco,CA
10/27/17 14:22,Joliet,IL
10/27/17 15:04,Cincinnati,OH
10/27/17 15:41,Hartford,CT
10/27/17 20:00,New York,NY
10/28/17 5:56,San Diego,CA
10/28/17 17:17,Seattle,WA
10/28/17 17:33,New London,CT
10/29/17 10:26,Pasadena,CA
10/29/17 11:22,Hampstead,New Hampshire
10/29/17 12:45,Kansas City,MO
10/29/17 13:43,Tempe,Arizona
10/29/17 15:41,Chicago,IL
10/30/17 2:39,Westport,CT
10/30/17 4:37,Venice Beach,CA
10/30/17 5:00,Midland,MI
10/30/17 5:09,Chicago,IL
10/30/17 6:52,Overland Park,KS
10/30/17 8:17,Queens,NY
10/30/17 8:35,Wilton Manors,Florida
10/30/17 9:00,New York,New York
10/30/17 10:15,San Francisco,CA
10/30/17 10:31,Twin Falls,ID
10/30/17 11:03,San Leandro,CA
10/30/17 12:07,New York,NY
10/30/17 12:41,San Diego,CA
10/30/17 13:03,Spokane,WA
10/30/17 14:00,Kingston,NY
10/30/17 14:02,Middletown,NY
10/30/17 14:33,Pocatello,ID
10/30/17 15:30,Washington,DC
10/30/17 15:41,Boise,ID
10/30/17 16:12,Green Bay,WI
10/30/17 17:17,San Diego,CA
10/30/17 19:37,Albany,NY
10/30/17 22:26,Ann Arbor,MI
10/31/17 0:48,Pocatello,ID
10/31/17 7:02,Green Bay,WI
10/31/17 9:33,New York,NY
10/31/17 10:26,New York,NY
10/31/17 10:37,Cambridge,MA
10/31/17 12:21,Waterville,ME
10/31/17 12:31,Washington,DC
10/31/17 13:35,Chicago,IL
10/31/17 16:15,Macon,Georgia
10/31/17 17:56,Lexington,KY
10/31/17 18:30,Fresno,CA
10/31/17 21:09,Hartford,CT
10/31/17 23:33,Oak Park,MI
11/1/17 3:38,Hartford,CT
11/1/17 5:00,San Francisco,CA
11/1/17 5:45,Hilton Head Island,SC
11/1/17 6:36,Cherry Hill,NJ
11/1/17 6:49,New York,NY
11/1/17 6:52,Galloway,NJ
11/1/17 8:07,Washington,DC
11/1/17 8:11,Philadelphia,PA
11/1/17 8:22,Laredo,TX
11/1/17 8:22,Philadelphia,PA
11/1/17 8:35,Willingboro,New Jersey
11/1/17 8:45,Jackson,MS
11/1/17 8:45,Exeter,CA
11/1/17 8:47,Hartford,CT
11/1/17 8:48,New Haven,CT
11/1/17 8:56,Charlottesville,VA
11/1/17 8:56,Philadelphia,PA
11/1/17 9:46,Oakmont,PA
11/1/17 9:57,New York,NY
11/1/17 10:15,Salt Lake City,UT
11/1/17 10:31,New York,NY
11/1/17 10:48,New York,New York
11/1/17 11:00,New York City,NY
11/1/17 11:22,New York,NY
11/1/17 11:33,New York,New York
11/1/17 11:45,Wilton,CT
11/1/17 11:45,Bridgeport,CT
11/1/17 12:07,Kennewick,WA
11/1/17 12:10,Emporia,KS
11/1/17 12:18,Pine River,MN
11/1/17 12:18,Milwaukee,WI
11/1/17 12:30,Portland,OR
11/1/17 12:41,Washington,DC
11/1/17 12:41,San Jose,CA
11/1/17 13:03,Charlotte,NC
11/1/17 13:03,Denver,CO
11/1/17 13:15,New York,NY
11/1/17 13:48,Venice Beach,CA
11/1/17 13:48,New York,NY
11/1/17 13:52,Harrison,NJ
11/1/17 14:33,Richmond,VA
11/1/17 14:45,New York,NY
11/1/17 14:46,Macon,GA
11/1/17 15:07,New York,NY
11/1/17 15:07,Bellingham,WA
11/1/17 15:18,New York,NY
11/1/17 15:29,Pasadena,CA
11/1/17 16:03,Chicago,IL
11/1/17 16:48,Amherst,MA
11/1/17 17:00,Bordentown,NJ
11/1/17 18:14,New York,NY
11/1/17 18:18,Amarillo,Texas
11/1/17 18:18,Los Angeles,CA
11/1/17 18:18,Atlanta,GA
11/1/17 18:19,Atlanta,GA
11/1/17 18:30,Clearfield,PA
11/1/17 20:00,New York,NY
11/1/17 21:30,Hartford,CT
11/1/17 23:00,Crystal Lake,IL
11/1/17 23:05,New York,NY
11/1/17 23:56,Washington,D.C.
11/2/17 0:30,Eugene,OR
11/2/17 1:15,Cleveland,OH
11/2/17 3:05,Hartford,CT
11/2/17 3:30,New York,NY
11/2/17 4:05,Raleigh,NC
11/2/17 4:15,Keene,NH
11/2/17 4:26,Westport,CT
11/2/17 4:37,New York,NY
11/2/17 5:27,Houston,TX
11/2/17 5:56,Fort Collins,CO
11/2/17 6:07,New York City,NY
11/2/17 7:09,Wilmington,NC
11/2/17 7:26,New York,NY
11/2/17 7:37,Levittown,PA
11/2/17 8:00,Atlanta,GA
11/2/17 8:17,Austin,TX
11/2/17 8:22,Howard Beach,New York
11/2/17 8:46,Altadena,California
11/2/17 8:52,Los Angeles,CA
11/2/17 8:56,Kentland,Indiana
11/2/17 8:56,Jackson,MS
11/2/17 9:01,Louisville,KY
11/2/17 9:07,New York,NY
11/2/17 9:41,Wichita,KS
11/2/17 9:47,Queens,NY
11/2/17 9:52,Los Angeles,CA
11/2/17 9:57,Overland Park,KS
11/2/17 9:58,Queens,NY
11/2/17 10:03,Trenton,NJ
11/2/17 10:26,Oakland,CA
11/2/17 10:28,Macon,Georgia
11/2/17 11:33,Chester,New York
11/2/17 11:45,Topeka,KS
11/2/17 11:56,Geneseo,KS
11/2/17 11:56,New York,NY
11/2/17 12:06,New York,NY
11/2/17 12:07,Topeka,KS
11/2/17 12:16,New York,NY
11/2/17 13:01,New York,NY
11/2/17 13:15,New York,NY
11/2/17 13:15,Gulf Breeze,FL
11/2/17 13:26,San Ramon,CA
11/2/17 13:37,Franklin,Indiana
11/2/17 14:22,Mendon,NY
11/2/17 14:28,Syracuse,NY
11/2/17 14:33,Syracuse,NY
11/2/17 14:44,Wichita,KS
11/2/17 14:45,Wichita,KS
11/2/17 15:30,Oswego,NY
11/2/17 15:30,Norwalk,CT
11/2/17 15:32,Kansas City,MO
11/2/17 15:34,Hartford,CT
11/2/17 15:41,Ogden,UT
11/2/17 15:42,Wichita,Kansas
11/2/17 15:55,Indianapolis,IN
11/2/17 16:02,Indianapolis,IN
11/2/17 16:14,Philadelphia,PA
11/2/17 16:15,Los Angeles,CA
11/2/17 16:37,Chicago,IL
11/2/17 16:37,Indianapolis,IN
11/2/17 16:37,Richmond,VA
11/2/17 16:37,Los Angeles,CA
11/2/17 17:00,Wichita,KS
11/2/17 17:00,Venice Beach,CA
11/2/17 18:07,Hartford,CT
11/2/17 18:07,Hartford,CT
11/2/17 18:52,Tampa,FL
11/2/17 20:36,Salt Lake City,UT
11/2/17 20:56,Philadelphia,PA
11/3/17 0:21,San Ramon,CA
11/3/17 2:45,New York,NY
11/3/17 3:00,New York,NY
11/3/17 4:26,Hackensack,NJ
11/3/17 4:37,Knoxville,TN
11/3/17 4:37,Knoxville,TN
11/3/17 5:11,Overland Park,KS
11/3/17 5:22,New York,NY
11/3/17 5:22,Emeryville,CA
11/3/17 5:45,Overland Park,KS
11/3/17 5:56,Chicago,IL
11/3/17 5:56,Clarksville,TN
11/3/17 6:04,New York,NY
11/3/17 6:06,Chicago,IL
11/3/17 6:52,Waltham,MA
11/3/17 7:03,Johns Creek,GA
11/3/17 7:26,Hartford,CT
11/3/17 7:37,Montgomery,AL
11/3/17 7:37,Lawrence,KS
11/3/17 7:47,Washington,DC
11/3/17 7:52,Lawrence,KS
11/3/17 7:55,Bryan,TX
11/3/17 8:00,Nashville,Tennessee
11/3/17 8:02,Indianapolis,IN
11/3/17 8:45,Columbus,MS
11/3/17 8:45,Manhattan,KS
11/3/17 9:01,New York,NY
11/3/17 9:30,New York,NY
11/3/17 9:35,Neptune,NJ
11/3/17 9:41,West Plains,MO
11/3/17 9:41,Rock Hill,SC
11/3/17 9:59,Waco,TX
11/3/17 10:18,New York,New York
11/3/17 11:11,Syracuse,NY
11/3/17 11:33,Syracuse,NY
11/3/17 11:45,Baltimore,MD
11/3/17 11:56,Stamford,CT
11/3/17 12:03,Washington,DC
11/3/17 13:15,Wichita,KS
11/3/17 13:29,New York,NY
11/3/17 13:41,Franklin,Indiana
11/3/17 14:00,Manhattan,KS
11/3/17 14:00,Dulles,VA
11/3/17 14:20,Tampa,Florida
11/3/17 14:20,West Plains,MO
11/3/17 14:45,Chicago,IL
11/3/17 14:45,Westport,CT
11/3/17 14:45,Atlanta,Georgia
11/3/17 15:29,Washington,DC
11/3/17 15:41,Santa Monica,CA
11/3/17 15:41,Syracuse,NY
11/3/17 15:52,Mount Hope,KS
11/3/17 16:56,New York,NY
11/3/17 17:08,San Leandro,CA
11/3/17 20:56,Washington,DC
11/3/17 22:25,Miami,FL
11/4/17 7:48,Washington,DC
11/4/17 8:33,Washington,DC
11/4/17 9:30,Salt Lake City,UT
11/4/17 10:15,San Francisco,CA
11/4/17 10:15,San Francisco,CA
11/4/17 11:00,Phoenix,AZ
11/4/17 13:26,New York,NY
11/4/17 13:48,Seal Beach,CA
11/4/17 13:48,Seal Beach,CA
11/4/17 15:23,Los Angeles,CA
11/4/17 16:26,Warren,NJ
11/4/17 17:00,Los Angeles,CA
11/4/17 17:00,Adelphi,MD
11/4/17 21:07,Hartford,CT
11/4/17 21:20,Hartford,CT
11/5/17 2:52,Trumbull,CT
11/5/17 2:52,Bridgeport,CT
11/5/17 5:03,Miami,FL
11/5/17 6:15,Philadelphia,PA
11/5/17 7:45,Fort Wayne,IN
11/5/17 2:52,Greenwich,CT
11/5/17 2:52,Trumbull,CT
11/5/17 5:03,Miami,FL
11/5/17 6:15,Philadelphia,PA
11/5/17 7:45,Fort Wayne,IN
11/5/17 16:33,Sacramento,CA
11/5/17 20:41,Cambridge,MA
11/5/17 22:00,Weirton,WV
11/6/17 3:03,Westborough,MA
11/6/17 3:37,Newburgh,NY
11/6/17 7:00,Wakefield,MA
11/6/17 7:00,Lowell,MA
11/6/17 7:05,Boston,MA
11/6/17 8:41,Atlanta,GA
11/6/17 8:41,St. Louis,MO
11/6/17 8:41,Atlanta,GA
11/6/17 8:41,Knoxville,TN
11/6/17 8:41,Knoxville,TN
11/6/17 9:15,Venice Beach,CA
11/6/17 9:32,Louisville,KY
11/6/17 9:37,Springfield,MA
11/6/17 10:07,Auburn,NY
11/6/17 10:56,Memphis,TN
11/6/17 11:30,Sacramento,CA
11/6/17 13:11,Colonie,NY
11/6/17 14:07,Waltham,MA
11/6/17 14:31,New York,NY
11/6/17 14:41,San Antonio,Texas
11/6/17 14:52,Newark,NJ
11/6/17 14:52,Hillsdale,MI
11/6/17 14:52,Bradenton,FL
11/6/17 14:52,Chicopee,MA
11/6/17 15:17,Beverly,MA
11/6/17 16:00,New York,NY
11/6/17 16:22,Hays,KS
11/6/17 17:30,Chester,New York
11/6/17 18:15,Novato,CA
11/6/17 18:26,Albany,NY
11/6/17 19:03,Tampa,FL
11/6/17 23:07,Denver,CO
11/6/17 23:07,South Dennis,MA
11/7/17 0:04,Englewood,CO
11/7/17 2:00,Philadelphia,PA
11/7/17 2:30,Berkeley,CA
11/7/17 3:03,Newburyport,MA
11/7/17 3:07,Hartford,CT
11/7/17 3:24,Chester,New York
11/7/17 3:26,Westborough,MA
11/7/17 4:22,Boston,MA
11/7/17 5:41,Springfield,MA
11/7/17 6:15,Santa Ana,CA
11/7/17 6:46,New York,NY
11/7/17 6:46,Venice Beach,CA
11/7/17 6:48,Los Angeles,CA
11/7/17 7:57,Grand Rapids,MI
11/7/17 8:07,New York,NY
11/7/17 8:36,Grand Rapids,Michigan
11/7/17 8:41,New York,NY
11/7/17 8:50,New York,NY
11/7/17 8:52,Mountain View,CA
11/7/17 9:36,Grand Rapids,Michigan
11/7/17 9:37,New York,NY
11/7/17 10:13,Concord,NH
11/7/17 10:45,Clinton,MA
11/7/17 11:23,Grand Rapids,MI
11/7/17 12:48,Washington,DC
11/7/17 12:50,Frederick,MD
11/7/17 14:18,Hillsdale,MI
11/7/17 14:30,Washington,DC
11/7/17 14:59,Overland Park,KS
11/7/17 15:03,Los Angeles,CA
11/7/17 16:16,New York,NY
11/7/17 16:45,San Ramon,CA
11/7/17 16:45,Hartford,CT
11/7/17 16:52,Washington,DC
11/7/17 20:30,Clinton,MA
11/7/17 20:41,Grand Rapids,MI
11/7/17 20:41,Kalamazoo,MI
11/7/17 21:05,Boston,MA
11/7/17 23:18,Hillsdale,MI
11/8/17 2:41,Hartford,CT
11/8/17 3:03,Houston,TX
11/8/17 3:10,New York,NY
11/8/17 3:12,Washington,DC
11/8/17 4:22,Nashville,TN
11/8/17 7:22,Yarmouth Port,MA
11/8/17 7:33,Norwich,CT
11/8/17 7:33,Miami,FL
11/8/17 7:56,New York,NY
11/8/17 7:56,Bridgeport,CT
11/8/17 9:03,Wilton Manors,Florida
11/8/17 9:03,Meriden,CT
11/8/17 9:28,Grand Rapids,MI
11/8/17 9:48,Brooklyn,New York
11/8/17 10:56,Des Moines,IA
11/8/17 12:03,Fort Wayne,IN
11/8/17 12:15,Middletown,NY
11/8/17 15:03,Sacramento,CA
11/8/17 15:15,Nokomis,FL
11/8/17 15:37,Hartford,CT
11/8/17 16:22,Detroit,MI
11/8/17 16:33,Durango,CO
11/8/17 16:33,Falmouth,MA
11/8/17 17:14,Stockton,CA
11/8/17 17:18,Sacramento,CA
11/8/17 17:41,Chicago,IL
11/8/17 18:14,Las Vegas,NV
11/8/17 21:32,Hartford,CT
11/8/17 23:52,Cambridge,MA
11/9/17 0:15,Sacramento,CA
11/9/17 2:22,Chester,New York
11/9/17 5:52,Newton,MA
11/9/17 7:56,Geneseo,NY
11/9/17 8:33,Nashville,Tennessee
11/9/17 8:52,Cambridge,MA
11/9/17 9:02,Edmonds,Washington
11/9/17 9:03,Gorham,NY
11/9/17 11:52,Delmar,New York
11/9/17 15:48,Elmira,NY
11/9/17 16:42,Washington,DC
11/9/17 17:17,Jersey City,NJ
11/9/17 23:18,Bellevue,WA
11/10/17 3:26,San Ramon,CA
11/10/17 5:36,Emeryville,CA
11/10/17 7:45,Glendale,AZ
11/10/17 8:07,Raynham,MA
11/10/17 15:48,New York,NY
11/10/17 17:41,Los Angeles,CA
11/11/17 1:45,San Francisco,CA
11/11/17 8:30,Springfield,MA
11/11/17 9:37,Bozeman,MT
11/11/17 15:12,Little Elm,TX
11/12/17 3:05,Milwaukee,WI
11/12/17 7:11,Phoenix,AZ
11/12/17 10:33,Washington,DC
11/13/17 2:18,New York,NY
11/13/17 2:25,New York,NY
11/13/17 3:47,Lowell,MA
11/13/17 5:52,Washington,DC
11/13/17 6:37,New York,NY
11/13/17 6:46,New York,NY
11/13/17 6:50,Pittsburgh,PA
11/13/17 7:11,Hartford,CT
11/13/17 7:41,New York,NY
11/13/17 7:45,Washington,DC
11/13/17 8:01,New York,NY
11/13/17 8:07,New York,NY
11/13/17 8:23,Houston,Texas
11/13/17 8:30,Youngstown,OH
11/13/17 8:30,Ypsilanti,MI
11/13/17 8:30,Edison,NJ
11/13/17 8:30,Hartford,CT
11/13/17 8:47,Washington,DC
11/13/17 8:52,Charleston,SC
11/13/17 9:48,Salt Lake City,UT
11/13/17 10:00,Moline,IL
11/13/17 10:44,Washington,DC
11/13/17 10:50,New York,NY
11/13/17 10:56,Washington,DC
11/13/17 10:56,Atlanta,GA
11/13/17 11:07,Dickson,TN
11/13/17 11:34,Ithaca,NY
11/13/17 11:41,Milwaukee,WI
11/13/17 11:41,West Palm Beach,FL
11/13/17 11:52,Montgomery,AL
11/13/17 12:03,Elmira,NY
11/13/17 12:03,New York,NY
11/13/17 12:26,Concord,NH
11/13/17 12:26,Cortland,NY
11/13/17 12:37,San Antonio,TX
11/13/17 12:48,Secaucus,New Jersey
11/13/17 12:51,Buffalo,NY
11/13/17 13:22,Syracuse,NY
11/13/17 13:33,Denver,CO
11/13/17 13:33,Portland,ME
11/13/17 13:45,Syracuse,NY
11/13/17 13:48,Washington,District of Columbia
11/13/17 13:56,Fort Worth,TX
11/13/17 13:56,St-Cloud,MN
11/13/17 13:56,Bena,MN
11/13/17 14:06,Ithaca,NY
11/13/17 14:18,Butte,MT
11/13/17 14:18,Beloit,WI
11/13/17 14:18,Milwaukee,WI
11/13/17 14:33,Charlotte,NC
11/13/17 14:38,New York,NY
11/13/17 14:41,Seattle,WA
11/13/17 14:52,Washington,DC
11/13/17 14:52,Dell Rapids,SD
11/13/17 14:52,Montgomery,AL
11/13/17 14:52,Minneapolis,MN
11/13/17 15:26,New York,New York
11/13/17 15:26,Westfield,NY
11/13/17 15:26,Fargo,ND
11/13/17 15:49,Raleigh,NC
11/13/17 15:57,San Francisco,CA
11/13/17 16:11,Tempe,Arizona
11/13/17 16:22,Hebron,IN
11/13/17 17:41,Tucson,Arizona
11/13/17 17:41,Houston,Texas
11/13/17 18:03,Cherry Hill,NJ
11/13/17 18:48,Salt Lake City,Utah
11/13/17 20:30,Memphis,TN
11/13/17 20:46,Minneapolis,MN
11/13/17 21:03,Bastrop,TX
11/13/17 21:48,Portland,OR
11/13/17 22:00,Fort Wayne,IN
11/13/17 23:41,Pearland,TX
11/14/17 1:56,Dulles,VA
11/14/17 1:56,Saginaw,MI
11/14/17 2:18,New York,NY
11/14/17 3:03,Storrs,CT
11/14/17 3:10,New York City,New York
11/14/17 3:26,Olivehurst,CA
11/14/17 3:28,Bellevue,WA
11/14/17 4:01,Phoenix,Arizona
11/14/17 4:56,Annapolis,MD
11/14/17 5:07,Baltimore,MD
11/14/17 5:18,Pasadena,CA
11/14/17 6:03,Raleigh,NC
11/14/17 6:03,Boston,MA
11/14/17 6:03,Portsmouth,NH
11/14/17 6:26,Cedar Grove,WI
11/14/17 7:21,Milwaukee,Wisconsin
11/14/17 7:37,New York,New York
11/14/17 8:07,New York,NY
11/14/17 8:18,Wilton Manors,Florida
11/14/17 8:18,Rochester,MN
11/14/17 8:30,Chicago,IL
11/14/17 8:30,Murfreesboro,TN
11/14/17 11:06,Nashville,TN
11/14/17 12:03,Matinecock,NY
11/14/17 13:21,Colchester,VT
11/14/17 13:22,Indianapolis,IN
11/14/17 13:25,South Waltham,MA
11/14/17 13:30,Boston,MA
11/14/17 13:46,Salem,MA
11/14/17 14:39,Philadelphia,PA
11/14/17 15:05,Middletown,NY
11/14/17 15:26,Chicago,IL
11/14/17 15:28,Chicago,IL
11/14/17 15:37,Los Angeles,CA
11/14/17 16:00,Richmond,VA
11/14/17 16:11,Las Vegas,NV
11/14/17 18:03,San Francisco,CA
11/14/17 18:37,Detroit,MI
11/14/17 19:45,Rockford,IL
11/14/17 20:07,New York,NY
11/14/17 20:07,Burlington,VT
11/14/17 20:41,Frankenmuth,MI
11/14/17 22:18,Berkeley,CA
11/14/17 22:56,Houston,Texas
11/14/17 23:07,Berkeley,CA
11/15/17 2:07,Altadena,California
11/15/17 2:20,Altadena,California
11/15/17 3:03,Houston,TX
11/15/17 4:33,Portland,ME
11/15/17 5:03,St. Louis,MO
11/15/17 5:30,Providence,RI
11/15/17 5:54,Cortland,NY
11/15/17 6:26,Gorham,NY
11/15/17 10:41,Columbia,SC
11/15/17 11:16,San Francisco,CA
11/15/17 11:59,Baltimore,MD
11/15/17 12:09,New York,NY
11/15/17 12:59,New York,NY
11/15/17 17:15,Atlanta,Georgia
11/15/17 18:54,Dekalb,IL
11/15/17 21:48,Youngstown,OH
11/15/17 22:56,Boise,ID
11/16/17 3:03,San Francisco,CA
11/16/17 3:37,Peru,IL
11/16/17 4:33,Ogden,UT
11/16/17 7:34,Kankakee,IL
11/16/17 7:45,boston,ma
11/16/17 9:03,Queens,NY
11/16/17 10:00,San Diego,California
11/16/17 10:16,New York,NY
11/16/17 11:03,Los Angeles,CA
11/16/17 12:48,Penfield,NY
11/16/17 13:11,Marblehead,MA
11/16/17 13:33,Fort Lauderdale,FL
11/16/17 13:33,Fort Lauderdale,FL
11/16/17 13:33,Indianapolis,IN
11/16/17 13:56,Fort Lauderdale,FL
11/16/17 14:41,Los Angeles,CA
11/16/17 14:52,Santa Clarita,CA
11/16/17 14:52,Los Angeles,CA
11/16/17 15:03,Ann Arbor,mi
11/16/17 16:00,Alford,MA
11/16/17 16:11,Brattleboro,VT
11/16/17 16:45,Los Angeles,CA
11/16/17 16:56,Inglewood,CA
11/16/17 20:07,White River Junction,VT
11/17/17 3:26,Overland Park,KS
11/17/17 3:37,Chicago,IL
11/17/17 4:00,Durango,Colorado
11/17/17 5:07,Indianapolis,IN
11/17/17 5:30,Emeryville,CA
11/17/17 5:52,Montgomery,AL
11/17/17 6:13,Los Angeles,CA
11/17/17 6:15,Sacaton,AZ
11/17/17 7:30,Milwaukee,Wisconsin
11/17/17 8:07,Los Angeles,CA
11/17/17 8:52,Concord,NH
11/17/17 10:18,Washington,DC
11/17/17 13:33,Salt Lake City,UT
11/17/17 14:14,Miami,FL
11/17/17 15:48,Torrance,CA
11/17/17 16:45,Salem,OR
11/17/17 17:30,Nashville,TN
11/17/17 20:18,Augusta,GA
11/18/17 1:56,Philadelphia,PA
11/18/17 7:33,Indian Wells,CA
11/18/17 8:07,Salt Lake City,UT
11/18/17 10:00,Newport News,VA
11/18/17 10:00,Fargo,ND
11/18/17 12:43,Boston,MA
11/18/17 21:48,Auburn,NY
11/19/17 6:03,Venice Beach,CA
11/19/17 14:49,Hartford,CT
11/20/17 4:00,Ypsilanti,MI
11/20/17 4:14,DeKalb,IL
11/20/17 7:13,Stamford,CT
11/20/17 8:41,Wilkes-Barre,PA
11/20/17 8:52,Gorham,NY
11/20/17 9:41,Columbus,OH
11/20/17 11:07,Edmonds,Washington
11/20/17 13:33,New York,NY
11/20/17 14:43,Washington,DC
11/20/17 15:03,Merced,California
11/20/17 15:32,New York,NY
11/20/17 20:07,Los Angeles,CA
11/21/17 3:00,Indianapolis,IN
11/21/17 6:08,Los Angeles,CA
11/21/17 6:13,Dallas-Fort Worth,TX
11/21/17 6:26,Charleston,South Carolina
11/21/17 7:33,Montgomery,AL
11/21/17 8:58,Bridgeport,CT
11/21/17 9:15,Washington,DC
11/21/17 10:56,New Haven,CT
11/21/17 10:56,Southfield,Michigan
11/21/17 10:56,New York,NY
11/21/17 11:30,Hartford,CT
11/21/17 11:41,San Diego,CA
11/21/17 12:03,New York,NY
11/21/17 14:07,New York,NY
11/21/17 14:18,Indianapolis,Indiana
11/21/17 15:19,Crystal Lake,IL
11/21/17 16:00,White River Junction,VT
11/21/17 16:11,Salt Lake City,UT
11/21/17 19:33,San Antonio,TX
11/21/17 23:52,Farmington,MI
11/22/17 5:27,Indianapolis,IN
11/22/17 9:00,New York,NY
11/22/17 11:41,Los Angeles,CA
11/22/17 12:15,Los Angeles,CA
11/22/17 13:22,Indianapolis,IN
11/22/17 14:52,Los Angeles,CA
11/22/17 17:52,Los Angeles,CA
11/22/17 22:22,New York,NY
11/23/17 8:07,New York,NY
11/24/17 4:00,Edmond,OK
11/24/17 5:52,Dickinson,ND
11/24/17 7:11,Fern Park,FL
11/24/17 7:33,Washington,DC
11/24/17 19:33,Durango,Colorado
11/25/17 9:03,Houston,Texas
11/25/17 12:15,Cleveland,OH
11/25/17 14:52,Orlando,FL
11/25/17 15:33,Los Angeles,CA
11/25/17 19:19,Parsippany,NJ
11/25/17 20:18,Morristown,NJ
11/27/17 2:52,Edgewater,NJ
11/27/17 4:33,Knoxville,TN
11/27/17 5:04,Redwood City,CA
11/27/17 6:15,Indianapolis,Indiana
11/27/17 12:15,San Diego,CA
11/27/17 12:37,Santa Ana,CA
11/27/17 13:56,Fayetteville,North Carolina
11/28/17 4:00,Norwich,CT
11/28/17 8:30,New York,NY
11/28/17 9:37,New Haven,CT
11/28/17 9:37,Portland,OR
11/28/17 10:29,Pittsburgh,PA
11/28/17 11:30,Roseburg,Oregon
11/28/17 14:41,Chico,CA
11/28/17 21:03,Portland,OR
11/29/17 5:52,Evansville,IN
11/29/17 8:07,Ithaca,New York
11/29/17 8:33,Montgomery,AL
11/29/17 9:03,Burlington,VT
11/29/17 9:48,Farmington,MI
11/29/17 10:33,San Diego,CA
11/29/17 10:58,Madison,WI
11/29/17 14:06,New York,NY
11/29/17 14:07,Seattle,WA
11/29/17 15:26,South Waltham,MA
11/29/17 15:37,Boise,ID
11/29/17 17:37,Clay Center,KS
11/29/17 19:22,Seattle,WA
11/29/17 19:56,New York,NY
11/29/17 20:41,Chattanooga,TN
11/29/17 20:41,New York,NY
11/29/17 21:01,Albuquerque,NM
11/29/17 22:03,Ypsilanti,MI
11/30/17 1:13,New York,NY
11/30/17 2:41,Monroe,Washington
11/30/17 5:46,Montgomery,AL
11/30/17 6:22,Austin,MN
11/30/17 7:48,Los Angeles,CA
11/30/17 7:56,Indianapolis,IN
11/30/17 10:33,St. Louis,MO
11/30/17 10:33,Washington,DC
11/30/17 12:13,New York,NY
11/30/17 12:34,Kansas City,MO
11/30/17 12:48,Wichita,KS
11/30/17 12:48,San Antonio,TX
11/30/17 12:48,Hays,KS
11/30/17 13:00,Kansas City,MO
11/30/17 15:37,New York,NY
11/30/17 19:11,Pittsburgh,PA
11/30/17 23:41,Fayetteville,AK
12/1/17 6:05,Emeryville,CA
12/1/17 6:26,Framingham,MA
12/1/17 7:33,Greeneville,TN
12/1/17 7:45,New Providence,New Jersey
12/1/17 8:52,Lawrence,KS
12/1/17 11:21,Danbury,CT
12/1/17 12:15,Torrance,California
12/1/17 12:25,Charlotte,NC
12/1/17 13:33,Boise,Idaho
12/1/17 13:33,Hawthorne,CA
12/1/17 13:56,Santa Barbara,CA
12/1/17 18:05,San Leandro,CA
12/2/17 3:03,Glens Falls,NY
12/3/17 1:56,New York,NY
12/3/17 16:00,Washington,DC
12/3/17 22:00,Hillsdale,MI
12/4/17 1:04,New York,New York
12/4/17 4:56,Nokomis,FL
12/4/17 5:07,Watertown,MA
12/4/17 7:00,New York,NY
12/4/17 7:00,New York,NY
12/4/17 7:45,Mendon,NY
12/4/17 8:12,Los Angeles,CA
12/4/17 9:26,Kenai,AK
12/4/17 10:44,Dallas,TX
12/4/17 13:56,Evansville,IN
12/4/17 14:18,San Diego,CA
12/4/17 15:48,Indianapolis,IN
12/4/17 16:11,Terre Haute,IN
12/4/17 18:03,San Ramon,CA
12/4/17 18:15,Houston,Texas
12/4/17 21:03,Middletown,CT
12/4/17 21:48,hempstead,NY
12/4/17 23:07,San Ramon,CA
12/5/17 6:00,Bonner Springs,KS
12/5/17 6:15,Montgomery,AL
12/5/17 8:07,Odessa,TX
12/5/17 10:11,San Diego,CA
12/5/17 10:16,Washington,DC
12/5/17 10:22,Farmington,MI
12/5/17 13:11,Fredericksburg,VA
12/5/17 13:45,Kenai,AK
12/5/17 13:45,Seattle,WA
12/5/17 18:37,Rialto,CA
12/6/17 8:09,Morristown,TN
12/6/17 8:41,Los Alamitos,California
12/6/17 10:45,San Diego,CA
12/6/17 10:56,San Jose,CA
12/6/17 11:30,Cambridge,MA
12/6/17 12:15,Wilmington,NC
12/6/17 12:26,Coldwater,MI
12/6/17 12:48,Miami,FL
12/6/17 19:22,Cincinnati,OH
12/6/17 19:45,San Francisco,California
12/7/17 2:07,Tampa,FL
12/7/17 5:07,Santa Ana,CA
12/7/17 5:37,Fitchburg,WI
12/7/17 6:03,Tulsa,OK
12/7/17 6:16,New York,NY
12/7/17 8:07,Los Alamitos,California
12/7/17 8:41,Amherst,MA
12/7/17 8:52,Pittstown,NJ
12/7/17 9:26,Elgin,IL
12/7/17 10:11,Washington,DC
12/7/17 10:11,Queens,NY
12/7/17 11:18,Shelby,NC
12/7/17 11:30,Howard Beach,New York
12/7/17 11:41,Shelby,NC
12/7/17 12:22,Salt Lake City,UT
12/7/17 13:22,Cincinnati,OH
12/7/17 13:33,New York,NY
12/7/17 14:52,Willingboro,New Jersey
12/7/17 15:26,Chicago,IL
12/7/17 15:43,Annapolis,Maryland
12/7/17 17:11,Muskogee,OK
12/7/17 20:18,Cincinnatti,OH
12/7/17 20:41,Chico,CA
